"","Country Code","Year","Count"
"5126","KWT",2012,3348853
"5127","KWT",1972,851916
"5128","KWT",1975,1021720
"5129","KWT",2010,2991884
"5130","KWT",1977,1153583
"5131","KWT",1962,337348
"5132","KWT",1961,300576
"5133","KWT",2005,2270198
"5134","KWT",1985,1735274
"5135","KWT",1978,1224067
"5136","KWT",1968,632899
"5137","KWT",2008,2656009
"5138","KWT",2016,3956873
"5139","KWT",1990,2095344
"5140","KWT",1996,1626857
"5141","KWT",1995,1605901
"5142","KWT",1979,1296081
"5143","KWT",1981,1439331
"5144","KWT",2013,3526378
"5145","KWT",2004,2200492
"5146","KWT",2002,2136997
"5147","KWT",2007,2504019
"5148","KWT",1980,1368677
"5149","KWT",1997,1710256
"5150","KWT",1991,2031296
"5151","KWT",1986,1832310
"5152","KWT",2017,4056097
"5153","KWT",1960,269029
"5154","LVA",1974,2437186
"5155","LVA",1992,2614338
"5156","LVA",2007,2200325
"5157","LVA",2002,2310173
"5158","LVA",1963,2210919
"5159","LVA",1960,2120979
"5160","LVA",1981,2519421
"5161","LVA",1975,2456130
"5162","LVA",1983,2546011
"5163","LVA",1988,2653434
"5164","LVA",2014,1993782
"5165","LVA",1970,2359164
"5166","LVA",1989,2666955
"5167","LVA",1995,2485056
"5168","LVA",1997,2432851
"5169","LVA",1991,2650581
"5170","LVA",1972,2395674
"5171","LVA",2012,2034319
"5172","LVA",1982,2531080
"5173","LVA",1993,2563290
"5174","LVA",2008,2177322
"5175","LVA",1973,2415819
"5176","LVA",1966,2283217
"5177","LVA",1967,2301220
"5178","LVA",1984,2562047
"5179","LVA",1962,2181586
"5180","LVA",2003,2287955
"5181","LVA",1979,2505953
"5182","LVA",1968,2323619
"5183","LVA",2017,1942248
"5184","LVA",1976,2470989
"5185","LVA",1961,2152681
"5186","LVA",1998,2410019
"5187","LVA",1985,2578873
"5188","LVA",1999,2390482
"5189","LVA",2000,2367550
"5190","LVA",2016,1959537
"5191","LVA",1965,2265919
"5192","LVA",1987,2626583
"5193","LVA",1986,2599892
"5194","LVA",2001,2337170
"5195","LVA",1964,2240623
"5196","LVA",1969,2343173
"5197","LVA",2013,2012647
"5198","LVA",1980,2511701
"5199","LVA",1971,2376389
"5200","LVA",2011,2059709
"5201","LVA",1996,2457222
"5202","LVA",2010,2097555
"5203","LVA",2015,1977527
"5204","LVA",1978,2497921
"5205","LVA",1977,2485073
"5206","LVA",2005,2238799
"5207","LVA",2006,2218357
"5208","LVA",1994,2520742
"5209","LVA",1990,2663151
"5210","LVA",2004,2263122
"5211","LVA",2009,2141669
"5212","LBN",1963,1985001
"5213","LBN",1983,2622072
"5214","LBN",1965,2092375
"5215","LBN",2001,3991001
"5216","LBN",1966,2136617
"5217","LBN",1991,2921706
"5218","LBN",1989,2726440
"5219","LBN",2014,6262410
"5220","LBN",1999,3747766
"5221","LBN",1998,3693520
"5222","LBN",2005,4698763
"5223","LBN",1979,2590902
"5224","LBN",2013,5914621
"5225","LBN",1993,3246126
"5226","LBN",2003,4388375
"5227","LBN",1986,2660872
"5228","LBN",1967,2174738
"5229","LBN",2012,5538634
"5230","LBN",2008,4764741
"5231","LBN",1975,2575749
"5232","LBN",1984,2638054
"5233","LBN",1988,2684675
"5234","LBN",1994,3403357
"5235","LBN",1996,3610665
"5236","LBN",1964,2041229
"5237","LBN",1971,2354047
"5238","LBN",2015,6532678
"5239","LBN",1961,1864619
"5240","LBN",1972,2417836
"5241","LBN",1974,2536778
"5242","LBN",1973,2481943
"5243","LBN",2000,3842778
"5244","LBN",2006,4759753
"5245","LBN",1985,2651995
"5246","LBN",1981,2594302
"5247","LBN",2010,4953061
"5248","LBN",1982,2606139
"5249","LBN",1995,3528380
"5250","LBN",1970,2297434
"5251","LBN",1977,2601740
"5252","LBN",2016,6711121
"5253","LBN",2009,4813026
"5254","LBN",1968,2210772
"5255","LBN",1990,2803044
"5256","LBN",1976,2596406
"5257","LBN",2017,6811873
"5258","LBN",1962,1925297
"5259","LBN",1969,2250447
"5260","LBN",1987,2667960
"5261","LBN",2011,5202343
"5262","LBN",2004,4569378
"5263","LBN",1978,2597205
"5264","LBN",1980,2588929
"5265","LBN",2007,4767344
"5266","LBN",1997,3658424
"5267","LBN",1960,1804941
"5268","LBN",1992,3076132
"5269","LBN",2002,4182205
"5270","LSO",1999,2019731
"5271","LSO",2009,1990131
"5272","LSO",1971,1052614
"5273","LSO",1983,1452728
"5274","LSO",1994,1861324
"5275","LSO",2002,2029829
"5276","LSO",1980,1340255
"5277","LSO",1995,1898598
"5278","LSO",2004,2005940
"5279","LSO",1984,1489691
"5280","LSO",1974,1130635
"5281","LSO",2013,2028519
"5282","LSO",1988,1630996
"5283","LSO",1993,1822236
"5284","LSO",1985,1526131
"5285","LSO",2007,1986922
"5286","LSO",1997,1968044
"5287","LSO",2014,2043437
"5288","LSO",2012,2014990
"5289","LSO",1981,1377799
"5290","LSO",1962,869136
"5291","LSO",1987,1596394
"5292","LSO",1963,886057
"5293","LSO",1973,1102878
"5294","LSO",2015,2059021
"5295","LSO",1975,1160792
"5296","LSO",1991,1742539
"5297","LSO",1982,1415367
"5298","LSO",2011,2003787
"5299","LSO",1964,903763
"5300","LSO",1998,1997516
"5301","LSO",1977,1228536
"5302","LSO",1979,1302667
"5303","LSO",1976,1193521
"5304","LSO",2005,1996114
"5305","LSO",1967,962273
"5306","LSO",2006,1989939
"5307","LSO",2001,2035740
"5308","LSO",1965,922306
"5309","LSO",1961,852890
"5310","LSO",1978,1265202
"5311","LSO",1970,1028926
"5312","LSO",2016,2075001
"5313","LSO",2003,2018348
"5314","LSO",2010,1995581
"5315","LSO",2017,2091412
"5316","LSO",1992,1782285
"5317","LSO",1968,983685
"5318","LSO",1996,1934291
"5319","LSO",2008,1987129
"5320","LSO",2000,2032804
"5321","LSO",1960,837270
"5322","LSO",1989,1666563
"5323","LSO",1966,941794
"5324","LSO",1972,1077095
"5325","LSO",1990,1703747
"5326","LSO",1986,1561692
"5327","LSO",1969,1005909
"5328","LBR",1988,2134097
"5329","LBR",1987,2153316
"5330","LBR",1974,1556290
"5331","LBR",2015,4472230
"5332","LBR",2016,4586788
"5333","LBR",1984,2111671
"5334","LBR",1963,1191802
"5335","LBR",2000,2848456
"5336","LBR",2005,3218116
"5337","LBR",1983,2057227
"5338","LBR",1975,1600452
"5339","LBR",2001,2953927
"5340","LBR",1995,2044661
"5341","LBR",1962,1166648
"5342","LBR",1972,1474567
"5343","LBR",1973,1514366
"5344","LBR",1990,2075912
"5345","LBR",1999,2699712
"5346","LBR",1961,1142302
"5347","LBR",1986,2158429
"5348","LBR",1971,1436738
"5349","LBR",2014,4359505
"5350","LBR",2006,3329211
"5351","LBR",1979,1794248
"5352","LBR",1998,2517481
"5353","LBR",2003,3077058
"5354","LBR",1993,1976699
"5355","LBR",2009,3754133
"5356","LBR",2008,3607860
"5357","LBR",2010,3891356
"5358","LBR",1981,1918826
"5359","LBR",1994,1986493
"5360","LBR",2017,4702228
"5361","LBR",1966,1273464
"5362","LBR",1982,1989483
"5363","LBR",2007,3461911
"5364","LBR",2013,4248334
"5365","LBR",1977,1692140
"5366","LBR",1964,1217901
"5367","LBR",2004,3135651
"5368","LBR",1996,2160478
"5369","LBR",1968,1333978
"5370","LBR",1976,1645836
"5371","LBR",1965,1245102
"5372","LBR",2012,4135659
"5373","LBR",1969,1366502
"5374","LBR",1970,1400730
"5375","LBR",1985,2145754
"5376","LBR",1967,1303035
"5377","LBR",1991,2040139
"5378","LBR",1997,2326202
"5379","LBR",1980,1853001
"5380","LBR",2011,4017443
"5381","LBR",1960,1118657
"5382","LBR",1992,2001624
"5383","LBR",2002,3024729
"5384","LBR",1978,1740914
"5385","LBR",1989,2106431
"5386","LBY",1966,1803683
"5387","LBY",1963,1607171
"5388","LBY",2005,5798614
"5389","LBY",2015,6418315
"5390","LBY",1980,3219466
"5391","LBY",1988,4220450
"5392","LBY",2000,5357891
"5393","LBY",2004,5710154
"5394","LBY",1990,4436661
"5395","LBY",1968,1958914
"5396","LBY",1972,2327490
"5397","LBY",1984,3746715
"5398","LBY",2010,6197663
"5399","LBY",1962,1550813
"5400","LBY",1975,2645139
"5401","LBY",1961,1498071
"5402","LBY",1965,1733306
"5403","LBY",2014,6362037
"5404","LBY",1993,4755133
"5405","LBY",1995,4948798
"5406","LBY",1994,4854875
"5407","LBY",1983,3614689
"5408","LBY",1981,3347781
"5409","LBY",1964,1667825
"5410","LBY",1999,5275926
"5411","LBY",2013,6320359
"5412","LBY",2017,6580724
"5413","LBY",1997,5118007
"5414","LBY",1998,5196780
"5415","LBY",1985,3873781
"5416","LBY",1970,2133526
"5417","LBY",1967,1878877
"5418","LBY",2009,6133984
"5419","LBY",1992,4650885
"5420","LBY",1971,2228146
"5421","LBY",2002,5531089
"5422","LBY",1991,4544242
"5423","LBY",2012,6285750
"5424","LBY",2003,5620547
"5425","LBY",2008,6058748
"5426","LBY",2001,5443248
"5427","LBY",1976,2754696
"5428","LBY",1979,3096729
"5429","LBY",2011,6247439
"5430","LBY",1969,2043818
"5431","LBY",1960,1448417
"5432","LBY",1973,2430755
"5433","LBY",2006,5886872
"5434","LBY",1982,3480454
"5435","LBY",1978,2979093
"5436","LBY",1989,4328939
"5437","LBY",1986,3994597
"5438","LBY",1977,2865637
"5439","LBY",1996,5036171
"5440","LBY",1987,4109725
"5441","LBY",1974,2536888
"5442","LBY",2016,6492164
"5443","LBY",2007,5974787
"5444","LTU",1984,3514205
"5445","LTU",1976,3328664
"5446","LTU",2008,3198231
"5447","LTU",2002,3443067
"5448","LTU",2006,3269909
"5449","LTU",1997,3575137
"5450","LTU",1974,3273894
"5451","LTU",2017,2828403
"5452","LTU",1979,3397842
"5453","LTU",2012,2987773
"5454","LTU",1999,3524238
"5455","LTU",1980,3413202
"5456","LTU",1961,2823550
"5457","LTU",2014,2932367
"5458","LTU",2011,3028115
"5459","LTU",1973,3244438
"5460","LTU",1998,3549331
"5461","LTU",2013,2957689
"5462","LTU",1970,3139689
"5463","LTU",1982,3457179
"5464","LTU",1993,3682613
"5465","LTU",1983,3485192
"5466","LTU",1981,3432947
"5467","LTU",1960,2778550
"5468","LTU",1968,3078850
"5469","LTU",1978,3379514
"5470","LTU",1996,3601613
"5471","LTU",2009,3162916
"5472","LTU",2016,2868231
"5473","LTU",1985,3544543
"5474","LTU",1990,3697838
"5475","LTU",2007,3231294
"5476","LTU",1975,3301652
"5477","LTU",2003,3415213
"5478","LTU",1963,2898950
"5479","LTU",1992,3700114
"5480","LTU",1977,3355036
"5481","LTU",1964,2935200
"5482","LTU",2001,3470818
"5483","LTU",1962,2863350
"5484","LTU",2004,3377075
"5485","LTU",1972,3213622
"5486","LTU",1994,3657144
"5487","LTU",1969,3107321
"5488","LTU",1987,3616367
"5489","LTU",2010,3097282
"5490","LTU",1966,3008050
"5491","LTU",1989,3684255
"5492","LTU",2015,2904910
"5493","LTU",1988,3655049
"5494","LTU",2005,3322528
"5495","LTU",2000,3499536
"5496","LTU",1971,3179041
"5497","LTU",1995,3629102
"5498","LTU",1965,2971450
"5499","LTU",1986,3578914
"5500","LTU",1991,3704134
"5501","LTU",1967,3044400
"5502","LUX",1997,419450
"5503","LUX",1993,397475
"5504","LUX",2017,596336
"5505","LUX",1961,316845
"5506","LUX",1960,313970
"5507","LUX",1974,355050
"5508","LUX",1988,373450
"5509","LUX",1972,346600
"5510","LUX",2002,446175
"5511","LUX",1992,392175
"5512","LUX",1970,339171
"5513","LUX",2013,543360
"5514","LUX",2007,479993
"5515","LUX",1977,361358
"5516","LUX",1979,362856
"5517","LUX",1968,335850
"5518","LUX",2012,530946
"5519","LUX",1984,365998
"5520","LUX",1990,381850
"5521","LUX",2008,488650
"5522","LUX",2004,458095
"5523","LUX",1975,358950
"5524","LUX",2003,451630
"5525","LUX",2011,518347
"5526","LUX",1987,370750
"5527","LUX",1973,350450
"5528","LUX",1996,414225
"5529","LUX",2015,569604
"5530","LUX",1965,331500
"5531","LUX",1963,324100
"5532","LUX",1964,327750
"5533","LUX",1994,402925
"5534","LUX",2006,472637
"5535","LUX",2001,441525
"5536","LUX",1976,360731
"5537","LUX",1966,333895
"5538","LUX",1995,408625
"5539","LUX",1969,337500
"5540","LUX",1998,424700
"5541","LUX",2016,582014
"5542","LUX",2010,506953
"5543","LUX",1999,430475
"5544","LUX",1986,368355
"5545","LUX",1962,320750
"5546","LUX",1967,334995
"5547","LUX",2005,465158
"5548","LUX",1981,365225
"5549","LUX",1983,365622
"5550","LUX",2014,556319
"5551","LUX",2000,436300
"5552","LUX",1982,365525
"5553","LUX",1980,364150
"5554","LUX",1985,366706
"5555","LUX",1978,362007
"5556","LUX",1989,377100
"5557","LUX",1971,342421
"5558","LUX",1991,387000
"5559","LUX",2009,497783
"5560","MDG",1979,8469672
"5561","MDG",1972,6946620
"5562","MDG",2005,18336724
"5563","MDG",1981,8971345
"5564","MDG",1980,8716553
"5565","MDG",1976,7773449
"5566","MDG",1993,12675460
"5567","MDG",1969,6401921
"5568","MDG",2003,17279141
"5569","MDG",1973,7142627
"5570","MDG",1968,6234465
"5571","MDG",1984,9780872
"5572","MDG",2014,23589887
"5573","MDG",2009,20569117
"5574","MDG",1963,5486319
"5575","MDG",1967,6073526
"5576","MDG",2006,18880269
"5577","MDG",1966,5918595
"5578","MDG",1965,5769218
"5579","MDG",1995,13475400
"5580","MDG",1982,9234129
"5581","MDG",1999,15282521
"5582","MDG",2007,19433530
"5583","MDG",1990,11598633
"5584","MDG",1970,6576305
"5585","MDG",1989,11268658
"5586","MDG",1992,12301336
"5587","MDG",1977,7998164
"5588","MDG",2011,21743967
"5589","MDG",2002,16765117
"5590","MDG",2000,15766806
"5591","MDG",1961,5223568
"5592","MDG",1986,10352120
"5593","MDG",2016,24894380
"5594","MDG",1975,7556026
"5595","MDG",2008,19996473
"5596","MDG",2010,21151640
"5597","MDG",1998,14808791
"5598","MDG",2015,24234088
"5599","MDG",1964,5625164
"5600","MDG",1971,6757850
"5601","MDG",2013,22961253
"5602","MDG",1988,10952395
"5603","MDG",1985,10063495
"5604","MDG",1962,5352503
"5605","MDG",2001,16260932
"5606","MDG",2004,17802997
"5607","MDG",1978,8230218
"5608","MDG",1991,11942819
"5609","MDG",1960,5099373
"5610","MDG",1994,13066543
"5611","MDG",1983,9504281
"5612","MDG",2012,22346641
"5613","MDG",1996,13902688
"5614","MDG",1997,14347854
"5615","MDG",2017,25570540
"5616","MDG",1974,7345780
"5617","MDG",1987,10647754
"5618","MWI",1982,6565985
"5619","MWI",1981,6412384
"5620","MWI",1960,3659984
"5621","MWI",2016,17205289
"5622","MWI",2005,12625952
"5623","MWI",1965,4134460
"5624","MWI",1966,4240429
"5625","MWI",2009,14128155
"5626","MWI",2011,14962112
"5627","MWI",2000,11148758
"5628","MWI",1996,10022789
"5629","MWI",2001,11432000
"5630","MWI",1988,8636690
"5631","MWI",2014,16289540
"5632","MWI",1963,3933908
"5633","MWI",2010,14539612
"5634","MWI",2006,12973699
"5635","MWI",1975,5384795
"5636","MWI",1976,5545651
"5637","MWI",1980,6250440
"5638","MWI",1995,9844415
"5639","MWI",2015,16745303
"5640","MWI",1964,4032371
"5641","MWI",1990,9404500
"5642","MWI",1974,5235073
"5643","MWI",1972,4958549
"5644","MWI",1970,4703782
"5645","MWI",1962,3839043
"5646","MWI",1973,5093363
"5647","MWI",1985,7268267
"5648","MWI",1991,9600355
"5649","MWI",1989,9075572
"5650","MWI",1979,6075495
"5651","MWI",1987,8141146
"5652","MWI",1971,4829090
"5653","MWI",1986,7666391
"5654","MWI",1978,5896865
"5655","MWI",1961,3747753
"5656","MWI",2004,12301838
"5657","MWI",1998,10552338
"5658","MWI",1969,4582198
"5659","MWI",1967,4350452
"5660","MWI",1977,5717953
"5661","MWI",2002,11713664
"5662","MWI",2003,12000181
"5663","MWI",2017,17670260
"5664","MWI",1999,10854322
"5665","MWI",1993,9710331
"5666","MWI",1968,4464423
"5667","MWI",1994,9745690
"5668","MWI",1984,6964607
"5669","MWI",1992,9685973
"5670","MWI",2013,15839269
"5671","MWI",1983,6737924
"5672","MWI",2008,13727890
"5673","MWI",2012,15396005
"5674","MWI",2007,13341806
"5675","MWI",1997,10264906
"5676","MYS",1991,18519937
"5677","MYS",1975,12162187
"5678","MYS",2016,30684804
"5679","MYS",1966,9790084
"5680","MYS",2014,29866559
"5681","MYS",2005,25690611
"5682","MYS",1964,9253842
"5683","MYS",1979,13460031
"5684","MYS",1996,21017613
"5685","MYS",2015,30270962
"5686","MYS",1988,17022465
"5687","MYS",1972,11324277
"5688","MYS",2009,27735040
"5689","MYS",1967,10046325
"5690","MYS",1978,13122839
"5691","MYS",1965,9526558
"5692","MYS",1973,11592638
"5693","MYS",1963,8973788
"5694","MYS",1971,11062433
"5695","MYS",1999,22661298
"5696","MYS",2000,23194257
"5697","MYS",1981,14134058
"5698","MYS",1995,20487607
"5699","MYS",2006,26201961
"5700","MYS",1982,14471211
"5701","MYS",1962,8692342
"5702","MYS",1961,8417824
"5703","MYS",1969,10549399
"5704","MYS",2010,28208035
"5705","MYS",1970,10804131
"5706","MYS",2003,24698819
"5707","MYS",1980,13798085
"5708","MYS",2001,23709119
"5709","MYS",1974,11871104
"5710","MYS",1990,18029824
"5711","MYS",1976,12468689
"5712","MYS",2008,27236006
"5713","MYS",1994,19977500
"5714","MYS",2011,28650955
"5715","MYS",1968,10297983
"5716","MYS",1997,21562793
"5717","MYS",2004,25190652
"5718","MYS",2007,26720370
"5719","MYS",1960,8156347
"5720","MYS",1998,22114654
"5721","MYS",1989,17528961
"5722","MYS",1983,14819424
"5723","MYS",1992,19002656
"5724","MYS",1986,16043731
"5725","MYS",2013,29468872
"5726","MYS",2017,31105028
"5727","MYS",1977,12790312
"5728","MYS",1987,16522000
"5729","MYS",2012,29068159
"5730","MYS",1985,15598927
"5731","MYS",1984,15192298
"5732","MYS",1993,19484898
"5733","MYS",2002,24208391
"5734","MDV",1990,223158
"5735","MDV",1981,163824
"5736","MDV",1975,136417
"5737","MDV",1983,176244
"5738","MDV",1995,254139
"5739","MDV",2010,365734
"5740","MDV",1976,140563
"5741","MDV",2015,454915
"5742","MDV",1965,102718
"5743","MDV",1967,107478
"5744","MDV",1964,100171
"5745","MDV",2003,302683
"5746","MDV",1985,189537
"5747","MDV",1968,109891
"5748","MDV",1999,273527
"5749","MDV",2009,353398
"5750","MDV",2000,279398
"5751","MDV",1984,182850
"5752","MDV",1982,169851
"5753","MDV",1980,158272
"5754","MDV",2004,311265
"5755","MDV",2002,294186
"5756","MDV",1972,123354
"5757","MDV",1973,127701
"5758","MDV",1997,263842
"5759","MDV",1994,248588
"5760","MDV",1993,242605
"5761","MDV",2005,319608
"5762","MDV",1978,148780
"5763","MDV",1966,105136
"5764","MDV",2012,397237
"5765","MDV",1962,94905
"5766","MDV",1998,268455
"5767","MDV",1961,92325
"5768","MDV",1977,144631
"5769","MDV",2017,496402
"5770","MDV",1989,216510
"5771","MDV",1991,229751
"5772","MDV",1963,97551
"5773","MDV",2008,343452
"5774","MDV",2014,435015
"5775","MDV",1986,196264
"5776","MDV",2013,415593
"5777","MDV",2007,335169
"5778","MDV",2016,475513
"5779","MDV",1970,115691
"5780","MDV",1987,203028
"5781","MDV",1979,153276
"5782","MDV",2001,286306
"5783","MDV",2011,380495
"5784","MDV",1969,112582
"5785","MDV",1971,119302
"5786","MDV",1992,236265
"5787","MDV",1960,89863
"5788","MDV",1974,132104
"5789","MDV",1988,209785
"5790","MDV",2006,327487
"5791","MDV",1996,259183
"5792","MLI",1964,5503752
"5793","MLI",2008,14113577
"5794","MLI",2012,15979499
"5795","MLI",1968,5780835
"5796","MLI",2017,18512394
"5797","MLI",2003,11982695
"5798","MLI",1998,10360561
"5799","MLI",2013,16449864
"5800","MLI",1992,8850334
"5801","MLI",1961,5322266
"5802","MLI",1999,10642936
"5803","MLI",2002,11616887
"5804","MLI",1989,8296915
"5805","MLI",1986,7952865
"5806","MLI",1983,7545166
"5807","MLI",1973,6256187
"5808","MLI",2007,13651464
"5809","MLI",1974,6368348
"5810","MLI",1997,10094368
"5811","MLI",1975,6482278
"5812","MLI",1993,9087176
"5813","MLI",1980,7090126
"5814","MLI",1962,5381368
"5815","MLI",1977,6712267
"5816","MLI",2010,15049353
"5817","MLI",1984,7694855
"5818","MLI",1978,6831085
"5819","MLI",1971,6044530
"5820","MLI",1994,9334880
"5821","MLI",2014,16934220
"5822","MLI",2006,13203378
"5823","MLI",2011,15514591
"5824","MLI",1991,8635527
"5825","MLI",1979,6956402
"5826","MLI",2009,14581429
"5827","MLI",1966,5635859
"5828","MLI",1960,5263733
"5829","MLI",1990,8449913
"5830","MLI",2004,12369070
"5831","MLI",2015,17438778
"5832","MLI",1987,8062219
"5833","MLI",1970,5949045
"5834","MLI",2016,17965429
"5835","MLI",1969,5861412
"5836","MLI",1982,7388668
"5837","MLI",1963,5441613
"5838","MLI",1988,8171522
"5839","MLI",1996,9837571
"5840","MLI",1965,5568484
"5841","MLI",1972,6147458
"5842","MLI",2001,11271600
"5843","MLI",2000,10946445
"5844","MLI",1981,7234728
"5845","MLI",1995,9585653
"5846","MLI",1976,6596728
"5847","MLI",1967,5706199
"5848","MLI",1985,7831889
"5849","MLI",2005,12775516
"5850","MLT",2013,425967
"5851","MLT",1993,371308
"5852","MLT",2003,398582
"5853","MLT",2008,409379
"5854","MLT",1960,326550
"5855","MLT",1983,330524
"5856","MLT",1961,325250
"5857","MLT",1964,321250
"5858","MLT",1980,316645
"5859","MLT",2017,467999
"5860","MLT",2012,420028
"5861","MLT",1991,363845
"5862","MLT",1975,304222
"5863","MLT",1998,385287
"5864","MLT",2001,393028
"5865","MLT",1988,347325
"5866","MLT",1992,367618
"5867","MLT",1997,382791
"5868","MLT",2006,405308
"5869","MLT",2002,395969
"5870","MLT",1976,305774
"5871","MLT",1986,342121
"5872","MLT",1978,310182
"5873","MLT",2007,406724
"5874","MLT",1968,307900
"5875","MLT",1973,302200
"5876","MLT",1967,311550
"5877","MLT",1984,330593
"5878","MLT",1974,301996
"5879","MLT",1999,387578
"5880","MLT",1989,350722
"5881","MLT",1972,302450
"5882","MLT",1995,377419
"5883","MLT",1996,379905
"5884","MLT",2011,416268
"5885","MLT",2014,434558
"5886","MLT",1965,318800
"5887","MLT",1970,302650
"5888","MLT",1982,325898
"5889","MLT",2005,403834
"5890","MLT",1979,313342
"5891","MLT",1985,336452
"5892","MLT",1971,302700
"5893","MLT",2016,455356
"5894","MLT",2004,401268
"5895","MLT",1990,354170
"5896","MLT",2010,414508
"5897","MLT",1987,344485
"5898","MLT",1963,322550
"5899","MLT",2000,390087
"5900","MLT",1969,304300
"5901","MLT",2015,445053
"5902","MLT",1977,306970
"5903","MLT",1994,374797
"5904","MLT",1962,323900
"5905","MLT",2009,412477
"5906","MLT",1981,318982
"5907","MLT",1966,315200
"5908","MRT",1975,1330598
"5909","MRT",1981,1586493
"5910","MRT",2011,3598648
"5911","MRT",1984,1730738
"5912","MRT",1996,2372901
"5913","MRT",2016,4163534
"5914","MRT",1991,2087912
"5915","MRT",2006,3111906
"5916","MRT",2004,2939247
"5917","MRT",1982,1633652
"5918","MRT",2000,2630219
"5919","MRT",1973,1254157
"5920","MRT",1997,2433563
"5921","MRT",2013,3817494
"5922","MRT",2009,3393409
"5923","MRT",1969,1112745
"5924","MRT",2010,3494195
"5925","MRT",1992,2142645
"5926","MRT",1966,1016100
"5927","MRT",1964,956799
"5928","MRT",1963,928734
"5929","MRT",1999,2561585
"5930","MRT",2014,3930896
"5931","MRT",2002,2778099
"5932","MRT",1962,901686
"5933","MRT",1960,850384
"5934","MRT",1965,985910
"5935","MRT",1972,1217446
"5936","MRT",2012,3706554
"5937","MRT",2008,3296238
"5938","MRT",1995,2313630
"5939","MRT",1974,1291855
"5940","MRT",2001,2702400
"5941","MRT",1971,1181674
"5942","MRT",1983,1681863
"5943","MRT",1993,2198532
"5944","MRT",2017,4282574
"5945","MRT",1980,1540640
"5946","MRT",1986,1829675
"5947","MRT",1967,1047344
"5948","MRT",1979,1496185
"5949","MRT",1998,2496216
"5950","MRT",2005,3024194
"5951","MRT",1985,1780030
"5952","MRT",1968,1079580
"5953","MRT",1990,2034346
"5954","MRT",1978,1453032
"5955","MRT",1987,1879763
"5956","MRT",2007,3202517
"5957","MRT",1970,1146780
"5958","MRT",1988,1930433
"5959","MRT",1994,2255516
"5960","MRT",1961,875581
"5961","MRT",2003,2857148
"5962","MRT",1989,1981899
"5963","MRT",2015,4046301
"5964","MRT",1977,1411140
"5965","MRT",1976,1370357
"5966","MUS",2001,1196287
"5967","MUS",1966,768813
"5968","MUS",2015,1262605
"5969","MUS",1988,1043239
"5970","MUS",1973,864819
"5971","MUS",2006,1233996
"5972","MUS",2016,1263473
"5973","MUS",1994,1112846
"5974","MUS",2000,1186873
"5975","MUS",1985,1020528
"5976","MUS",2005,1228254
"5977","MUS",1986,1028360
"5978","MUS",1982,992521
"5979","MUS",1991,1070266
"5980","MUS",1996,1133996
"5981","MUS",1977,921379
"5982","MUS",1972,852053
"5983","MUS",1964,736381
"5984","MUS",2011,1252404
"5985","MUS",1995,1122457
"5986","MUS",1981,980462
"5987","MUS",2017,1264613
"5988","MUS",1963,718861
"5989","MUS",1983,1001691
"5990","MUS",1984,1012221
"5991","MUS",1999,1175267
"5992","MUS",1962,700349
"5993","MUS",1990,1058775
"5994","MUS",1971,839230
"5995","MUS",1989,1051260
"5996","MUS",1975,892000
"5997","MUS",1974,878042
"5998","MUS",1993,1097374
"5999","MUS",2007,1239630
"6000","MUS",1998,1160421
"6001","MUS",1960,659351
"6002","MUS",2013,1258653
"6003","MUS",1980,966039
"6004","MUS",1978,933499
"6005","MUS",1965,753000
"6006","MUS",2010,1250400
"6007","MUS",2014,1260934
"6008","MUS",1987,1036082
"6009","MUS",1968,798413
"6010","MUS",2004,1221003
"6011","MUS",1961,680757
"6012","MUS",1979,949888
"6013","MUS",2012,1255882
"6014","MUS",1997,1148284
"6015","MUS",1970,826000
"6016","MUS",2008,1244121
"6017","MUS",2009,1247429
"6018","MUS",2003,1213370
"6019","MUS",1992,1084441
"6020","MUS",1976,906507
"6021","MUS",1969,812405
"6022","MUS",1967,783917
"6023","MUS",2002,1204621
"6024","MEX",1968,48431972
"6025","MEX",1965,44123853
"6026","MEX",1999,97484832
"6027","MEX",1985,75983485
"6028","MEX",1990,83943132
"6029","MEX",2015,121858258
"6030","MEX",1977,62869903
"6031","MEX",1964,42771079
"6032","MEX",1988,80788721
"6033","MEX",1983,72709299
"6034","MEX",1971,53076373
"6035","MEX",2000,98899845
"6036","MEX",2004,104514932
"6037","MEX",1992,87075138
"6038","MEX",1966,45519737
"6039","MEX",1967,46956208
"6040","MEX",1974,57966804
"6041","MEX",2013,118827161
"6042","MEX",1984,74352631
"6043","MEX",2009,112463887
"6044","MEX",2014,120355128
"6045","MEX",1995,91663285
"6046","MEX",2012,117274155
"6047","MEX",2003,103081020
"6048","MEX",1981,69407624
"6049","MEX",1989,82368931
"6050","MEX",1969,49945279
"6051","MEX",1980,67761372
"6052","MEX",1987,79200081
"6053","MEX",1975,59607953
"6054","MEX",1994,90156400
"6055","MEX",1963,41462369
"6056","MEX",2002,101684758
"6057","MEX",2005,106005203
"6058","MEX",1961,38966056
"6059","MEX",2008,110815271
"6060","MEX",2010,114092963
"6061","MEX",2017,124777324
"6062","MEX",1998,96056321
"6063","MEX",1962,40195319
"6064","MEX",2001,100298153
"6065","MEX",1979,66123897
"6066","MEX",2007,109170502
"6067","MEX",1972,54689943
"6068","MEX",1986,77599098
"6069","MEX",1993,88625440
"6070","MEX",1978,64494869
"6071","MEX",1997,94611002
