"","Country Code","year","value"
"4717","AUS","1998",398899138574.239
"4718","AUT","1998",218259904401.956
"4719","AZE","1998",4446370371.15023
"4720","BDI","1998",893770806.077641
"4721","BEL","1998",258528339631.029
"4722","BEN","1998",2455092582.30927
"4723","BFA","1998",2804902723.73145
"4724","BGD","1998",49984559471.3656
"4725","BGR","1998",15030695296.5235
"4726","BHR","1998",6183776595.74468
"4727","BIH","1998",4116699437.4041
"4728","BLR","1998",15222012660.4232
"4729","BLZ","1998",688992450
"4730","BMU","1998",3130748000
"4731","BOL","1998",8497545598.08352
"4732","BRA","1998",863723411632.917
"4733","BRB","1998",2817083478.34734
"4734","BTN","1998",376955087.251575
"4735","BWA","1998",4790458837.17078
"4736","CAF","1998",967338348.658314
"4737","CAN","1998",631813279406.808
"4738","CHE","1998",295045151745.068
"4739","CHL","1998",81577430181.4074
"4740","CHN","1998",1029043097554.08
"4741","CMR","1998",10612847429.35
"4742","COL","1998",98443739941.1664
"4743","COM","1998",370106776.043329
"4744","CRI","1998",13617405297.2511
"4745","CUB","1998",25736331200
"4746","CYP","1998",10248617647.0588
"4747","DEU","1998",2238990774702.68
"4748","DJI","1998",514267869.300758
"4749","DMA","1998",322409851.851852
"4750","DNK","1998",176991934992.837
"4751","DOM","1998",21672526559.7479
"4752","DZA","1998",48187747528.899
"4753","ECU","1998",27981896948.4742
"4754","ERI","1998",745526154.93283
"4755","ESP","1998",619214834614.099
"4756","EST","1998",5665917232.17266
"4757","ETH","1998",7818224905.55071
"4758","FIN","1998",134038718291.055
"4759","FJI","1998",1656784779.545
"4760","FRA","1998",1503108739159.44
"4761","GAB","1998",4483417119.83928
"4762","GBR","1998",1650172242464.39
"4763","GEO","1998",3613498174.54701
"4764","GHA","1998",7480968858.13149
"4765","GIN","1998",3588376057.01536
"4766","GNB","1998",206457544.497703
"4767","GNQ","1998",370687618.717326
"4768","GRC","1998",144428172489.335
"4769","GRD","1998",445903592.592593
"4770","GRL","1998",1149862702.96084
"4771","GTM","1998",19395491992.9939
"4772","GUY","1998",717530683.169567
"4773","HND","1998",6366340265.87888
"4774","HRV","1998",25562674678.2302
"4775","HTI","1998",3723909226.86781
"4776","HUN","1998",48706787306.2574
"4777","IDN","1998",95445547872.715
"4778","IND","1998",421351477504.743
"4779","IRL","1998",90082052259.7286
"4780","ISL","1998",8494094897.98938
"4781","ISR","1998",115932846767.19
"4782","ITA","1998",1270052525928.4
"4783","JAM","1998",8763219645.29332
"4784","JOR","1998",7912327362.48237
"4785","JPN","1998",4032509760872.94
"4786","KAZ","1998",22135245413.2312
"4787","KEN","1998",14093998843.7334
"4788","KHM","1998",3120425502.58253
"4789","KIR","1998",65334841.0604347
"4790","KWT","1998",25939960629.9213
"4791","LBN","1998",17247179005.5219
"4792","LBY","1998",27249786142.0017
"4793","LKA","1998",15794972847.1683
"4794","LSO","1998",928458205.958432
"4795","LTU","1998",11239547690.9797
"4796","LUX","1998",20209122027.1171
"4797","LVA","1998",7159169546.05028
"4798","MAR","1998",41806219378.6181
"4799","MDA","1998",1698717504.65549
"4800","MDG","1998",4401967499.25594
"4801","MDV","1998",540096397.621071
"4802","MEX","1998",526502129378.284
"4803","MKD","1998",3756208791.20879
"4804","MLI","1998",2920358586.75234
"4805","MLT","1998",4010571271.3657
"4806","MNG","1998",1124440248.9783
"4807","MOZ","1998",5263877520.08489
"4808","MRT","1998",2032345831.83005
"4809","MUS","1998",4169664285.38681
"4810","MWI","1998",1750584265.28754
"4811","MYS","1998",72167498980.8398
"4812","NAM","1998",3826527630.55551
"4813","NCL","1998",3158806480.26107
"4814","NER","1998",2643363406.97664
"4815","NGA","1998",54604050168.1818
"4816","NIC","1998",4635267224.84195
"4817","NLD","1998",438008220395.468
"4818","NOR","1998",154163364302.66
"4819","NPL","1998",4856255044.39064
"4820","NZL","1998",56227169851.0448
"4821","OMN","1998",13996914596.1361
"4822","PAK","1998",62191955814.3478
"4823","PAN","1998",11575486400
"4824","PER","1998",55501467877.381
"4825","PHL","1998",72207028767.7598
"4826","PNG","1998",3789443014.61662
"4827","POL","1998",174685791563.561
"4828","PRI","1998",54086400000
"4829","PRT","1998",123946327916.296
"4830","PRY","1998",9260481572.42462
"4831","PYF","1998",3775160797.38928
"4832","QAT","1998",10255495027.4725
"4833","ROU","1998",41694118972.5101
"4834","RWA","1998",1989343495.21844
"4835","SAU","1998",146775498092.612
"4836","SDN","1998",11250327988.0478
"4837","SEN","1998",6368265193.69887
"4838","SGP","1998",85728310229.4455
"4839","SLB","1998",458717501.453609
"4840","SLE","1998",672375927.347148
"4841","SLV","1998",10936669900
"4842","SRB","1998",19457979423.376
"4843","SUR","1998",1110850000
"4844","SVN","1998",22146231967.6861
"4845","SWE","1998",270809066780.714
"4846","SWZ","1998",1576904292.4588
"4847","SYC","1998",608369282.225727
"4848","TCD","1998",1744794457.276
"4849","TGO","1998",1587345950.9743
"4850","THA","1998",113675561057.462
"4851","TJK","1998",1320242080.86531
"4852","TKM","1998",2605688065.08338
"4853","TON","1998",191504899.645243
"4854","TTO","1998",6043694330.21609
"4855","TUN","1998",21803372266.6198
"4856","TUR","1998",275967393984.833
"4857","TZA","1998",12270448700.1994
"4858","UGA","1998",6584815846.52754
"4859","UKR","1998",41883241471.7365
"4860","URY","1998",25385928193.1723
"4861","USA","1998",9062818202000
"4862","UZB","1998",14988971210.8383
"4863","VNM","1998",27209602050.0452
"4864","VUT","1998",262293410.708334
"4865","WLD","1998",31393737903662.7
"4866","WSM","1998",269481523.200465
"4867","ZAF","1998",137774755609.072
"4868","ZMB","1998",3537683046.02331
"4869","ZWE","1998",6401968200
"4870","ABW","1999",1722798882.68156
"4871","AGO","1999",6152922942.98032
"4872","ALB","1999",3212119044.17089
"4873","ARE","1999",84445473110.9598
"4874","ARG","1999",2.83523e+11
"4875","ARM","1999",1845482181.44801
"4876","ATG","1999",766200000
"4877","AUS","1999",388608221581.652
"4878","AUT","1999",217185787342.851
"4879","AZE","1999",4581246713.32066
"4880","BDI","1999",808077223.365746
"4881","BEL","1999",258158533986.789
"4882","BEN","1999",3676045652.8197
"4883","BFA","1999",3364819316.6129
"4884","BGD","1999",51270569883.5275
"4885","BGR","1999",13627323284.5405
"4886","BHR","1999",6621010372.34043
"4887","BIH","1999",4685733115.46841
"4888","BLR","1999",12138486532.0203
"4889","BLZ","1999",732750000
"4890","BMU","1999",3324433000
"4891","BOL","1999",8285075872.27307
"4892","BRA","1999",599388579985.673
"4893","BRB","1999",2951822204.54432
"4894","BTN","1999",419035810.496981
"4895","BWA","1999",5484257417.17844
"4896","CAF","1999",999477510.686632
"4897","CAN","1999",676084000807.7
"4898","CHE","1999",289912492344.561
"4899","CHL","1999",75173794497.0321
"4900","CHN","1999",1093997267271.06
"4901","CMR","1999",11198378749.4719
"4902","COL","1999",86186158684.7685
"4903","COM","1999",382454989.945311
"4904","CRI","1999",14195623342.9011
"4905","CUB","1999",28364615200
"4906","CYP","1999",10497908306.3646
"4907","DEU","1999",2194204133816.32
"4908","DJI","1999",536080148.097299
"4909","DMA","1999",331759000
"4910","DNK","1999",177965188354.692
"4911","DOM","1999",22137599984.4373
"4912","DZA","1999",48640580406.7654
"4913","ECU","1999",19645272636.3182
"4914","ERI","1999",688921325.712043
"4915","ESP","1999",634693160025.57
"4916","EST","1999",5762048551.95911
"4917","ETH","1999",7700833482.00615
"4918","FIN","1999",135218410398.466
"4919","FJI","1999",1942170999.18765
"4920","FRA","1999",1492647560196.04
"4921","GAB","1999",4662992036.2073
"4922","GBR","1999",1682399288141.08
"4923","GEO","1999",2800026339.12617
"4924","GHA","1999",7719354838.70968
"4925","GIN","1999",3461282293.64624
"4926","GNB","1999",224446663.800548
"4927","GNQ","1999",621117885.668503
"4928","GRC","1999",142540728744.939
"4929","GRD","1999",482009370.37037
"4930","GRL","1999",1131561595.13775
"4931","GTM","1999",18318412251.3642
"4932","GUY","1999",694754988.258295
"4933","HND","1999",6414520529.61672
"4934","HRV","1999",23457038980.352
"4935","HTI","1999",4153736347.44223
"4936","HUN","1999",49073380173.7159
"4937","IDN","1999",140001351215.462
"4938","IND","1999",458820417337.807
"4939","IRL","1999",98692079693.16
"4940","ISL","1999",8971608730.45387
"4941","ISR","1999",117111535135.396
"4942","ITA","1999",1252023758789.69
"4943","JAM","1999",8851581632.65306
"4944","JOR","1999",8149106064.88011
"4945","JPN","1999",4562078822335.45
"4946","KAZ","1999",16870817134.7767
"4947","KEN","1999",12896013576.7324
"4948","KHM","1999",3517242477.2285
"4949","KIR","1999",69032258.0645161
"4950","KWT","1999",30123850197.1091
"4951","LBN","1999",17391056369.2265
"4952","LBY","1999",35976714100.9056
"4953","LKA","1999",15656327859.5696
"4954","LSO","1999",912771290.61298
"4955","LTU","1999",10971583944.7561
"4956","LUX","1999",22235929043.2559
"4957","LVA","1999",7525408359.35623
"4958","MAR","1999",41632027599.8531
"4959","MDA","1999",1170782957.37443
"4960","MDG","1999",4277903780.29131
"4961","MDV","1999",589239753.610875
"4962","MEX","1999",600232874042.927
"4963","MKD","1999",3863743409.49033
"4964","MLI","1999",3439463140.35541
"4965","MLT","1999",4121350758.88841
"4966","MNG","1999",1057408588.68269
"4967","MOZ","1999",5976408043.77265
"4968","MRT","1999",1985924386.91448
"4969","MUS","1999",4343710332.80658
"4970","MWI","1999",1775921718.10534
"4971","MYS","1999",79148421052.6316
"4972","NAM","1999",3818954447.99083
"4973","NCL","1999",3056999988.09146
"4974","NER","1999",2536859319.75538
"4975","NGA","1999",59372613485.6576
"4976","NIC","1999",4855717874.68247
"4977","NLD","1999",446898572341.786
"4978","NOR","1999",162284465073.341
"4979","NPL","1999",5033642384.10596
"4980","NZL","1999",58762260625.8758
"4981","OMN","1999",15593456122.4936
"4982","PAK","1999",62973855718.8874
"4983","PAN","1999",12130252200
"4984","PER","1999",50187324567.883
"4985","PHL","1999",82995145792.9341
"4986","PNG","1999",3477038204.01733
"4987","POL","1999",170031005016.259
"4988","PRI","1999",5.7841e+10
"4989","PRT","1999",127427343916.471
"4990","PRY","1999",8837070235.51892
"4991","PYF","1999",3797016068.69688
"4992","QAT","1999",12393131868.1319
"4993","ROU","1999",35952781582.2083
"4994","RWA","1999",2157288438.49783
"4995","SAU","1999",161716960000
"4996","SDN","1999",10682045258.3647
"4997","SEN","1999",6512207622.19727
"4998","SGP","1999",86284660766.9617
"4999","SLB","1999",495442425.745644
"5000","SLE","1999",669384768.87263
"5001","SLV","1999",11284197000
"5002","SRB","1999",19388663551.0012
"5003","SUR","1999",886290697.674419
"5004","SVN","1999",22711384311.1404
"5005","SWE","1999",274072182416.731
"5006","SWZ","1999",1547884442.26205
"5007","SYC","1999",622985493.682733
"5008","TCD","1999",1534673583.2487
"5009","TGO","1999",1576094566.48548
"5010","THA","1999",126669064386.717
"5011","TJK","1999",1086605267.40992
"5012","TKM","1999",2450564467.58315
"5013","TON","1999",199214621.127752
"5014","TTO","1999",6808982520.75759
"5015","TUN","1999",22943685719.103
"5016","TUR","1999",256385525189.99
"5017","TZA","1999",12711213451.034
"5018","UGA","1999",5998563257.94659
"5019","UKR","1999",31580639045.454
"5020","URY","1999",23983945187.5685
"5021","USA","1999",9630664202000
"5022","UZB","1999",17078465982.0282
"5023","VNM","1999",28683659006.7752
"5024","VUT","1999",268006972.690296
"5025","WLD","1999",32563160743067.7
"5026","WSM","1999",258833766.580017
"5027","ZAF","1999",136632320704.653
"5028","ZMB","1999",3404311976.54941
"5029","ZWE","1999",6858013100
"5030","ABW","2000",1873452513.96648
"5031","AGO","2000",9129594818.60749
"5032","ALB","2000",3480355188.60063
"5033","ARE","2000",104337372362.151
"5034","ARG","2000",284203750000
"5035","ARM","2000",1911563665.39006
"5036","ATG","2000",826370370.37037
"5037","AUS","2000",415222633925.768
"5038","AUT","2000",196799778883.361
"5039","AZE","2000",5272617196.04517
"5040","BDI","2000",870486065.883137
"5041","BEL","2000",236204532891.1
"5042","BEN","2000",3511248899.71759
"5043","BFA","2000",2956746304.20757
"5044","BGD","2000",53369787318.6245
"5045","BGR","2000",13245833843.5454
"5046","BHR","2000",9062898936.17021
"5047","BIH","2000",5505887894.48893
"5048","BLR","2000",12736856827.9847
"5049","BLZ","2000",832050000
"5050","BMU","2000",3480219000
"5051","BOL","2000",8397912509.09679
"5052","BRA","2000",655420645476.906
"5053","BRB","2000",3059500000
"5054","BTN","2000",424464089.897641
"5055","BWA","2000",5788329609.15755
"5056","CAF","2000",914500299.097034
"5057","CAN","2000",742295468318.632
"5058","CHE","2000",272055499763.145
"5059","CHL","2000",77860932151.8471
"5060","CHN","2000",1211346869605.24
"5061","CMR","2000",10083937740.0624
"5062","COL","2000",99886577330.7271
"5063","COM","2000",350264287.687331
"5064","CRI","2000",14949514493.332
"5065","CUB","2000",30565400000
"5066","CYP","2000",9985844486.33365
"5067","DEU","2000",1943145384190.16
"5068","DJI","2000",551230861.856505
"5069","DMA","2000",333468888.888889
"5070","DNK","2000",164158739097.623
"5071","DOM","2000",24305116729.1701
"5072","DZA","2000",54790233855.966
"5073","ECU","2000",18327764882.4412
"5074","ERI","2000",706370815.584416
"5075","ESP","2000",596877648793.072
"5076","EST","2000",5694069842.43988
"5077","ETH","2000",8242392103.68061
"5078","FIN","2000",125706651925.557
"5079","FJI","2000",1684109743.49338
"5080","FRA","2000",1362248940482.77
"5081","GAB","2000",5067865320.7979
"5082","GBR","2000",1657816613708.58
"5083","GEO","2000",3057475288.78105
"5084","GHA","2000",4983024408.14828
"5085","GIN","2000",2995360969.16199
"5086","GNB","2000",370173838.651652
"5087","GNQ","2000",1045998496.43872
"5088","GRC","2000",130133845586.88
"5089","GRD","2000",520044370.37037
"5090","GRL","2000",1068030829.75591
"5091","GTM","2000",19288827158.9035
"5092","GUY","2000",712667896.727512
"5093","HND","2000",7103507989.05044
"5094","HRV","2000",21633671680.8738
"5095","HTI","2000",6868666119.64488
"5096","HUN","2000",47218405892.4258
"5097","IDN","2000",165021012077.81
"5098","IND","2000",468394937262.37
"5099","IRL","2000",99852958356.3663
"5100","ISL","2000",9003639602.62542
"5101","ISR","2000",132343042699.826
"5102","ITA","2000",1143829832319.88
"5103","JAM","2000",8985352831.94058
"5104","JOR","2000",8460424400.56418
"5105","JPN","2000",4887519660744.86
"5106","KAZ","2000",18291990619.137
"5107","KEN","2000",12705357103.0056
"5108","KHM","2000",3677897739.07628
"5109","KIR","2000",67254174.3970315
"5110","KWT","2000",37712842242.5033
"5111","LBN","2000",17260364842.4544
"5112","LBR","2000",8.74e+08
"5113","LBY","2000",38270206950.41
"5114","LKA","2000",16330814179.9766
"5115","LSO","2000",887295267.875155
"5116","LTU","2000",11524776866.6379
"5117","LUX","2000",21263514833.2412
"5118","LVA","2000",7949253765.93279
"5119","MAR","2000",38857251336.3448
"5120","MDA","2000",1288429391.79951
"5121","MDG","2000",4629247090.97816
"5122","MDV","2000",624337145.284622
"5123","MEX","2000",707906744574.644
"5124","MKD","2000",3772851420.24763
"5125","MLI","2000",2954129565.82965
"5126","MLT","2000",4069515556.78692
"5127","MNE","2000",984297589.359934
"5128","MNG","2000",1136896123.61298
"5129","MOZ","2000",5656473652.41147
"5130","MRT","2000",1779521109.91268
"5131","MUS","2000",4663313620.01707
"5132","MWI","2000",1743506531.32652
"5133","MYS","2000",93789736842.1053
"5134","NAM","2000",3833993702.98856
"5135","NCL","2000",2682347064.3642
"5136","NER","2000",2236185389.87885
"5137","NGA","2000",69448756932.5833
"5138","NIC","2000",5107329007.0922
"5139","NLD","2000",416442786069.652
"5140","NOR","2000",171247131268.604
"5141","NPL","2000",5494252207.90502
"5142","NZL","2000",52623281956.7031
"5143","OMN","2000",19507452508.0656
"5144","PAK","2000",82017743416.2841
"5145","PAN","2000",12304115000
"5146","PER","2000",51744749133.213
"5147","PHL","2000",83670261708.0014
"5148","PNG","2000",3521339699.07407
"5149","POL","2000",172219461126.067
"5150","PRI","2000",61701800000
"5151","PRT","2000",118310710337.203
"5152","PRY","2000",8855705139.55857
"5153","PYF","2000",3447543137.9415
"5154","QAT","2000",17759890109.8901
"5155","ROU","2000",37253259016.9976
"5156","RWA","2000",2068929591.8205
"5157","SAU","2000",189514926222.667
"5158","SDN","2000",12257418326.0734
"5159","SEN","2000",5924239700.81588
"5160","SGP","2000",96074477958.2367
"5161","SLB","2000",429169368.625833
"5162","SLE","2000",635874002.198748
"5163","SLV","2000",11784927700
"5164","SRB","2000",6875845986.52121
"5165","SUR","2000",947671969.69697
"5166","SVN","2000",20289627636.6767
"5167","SWE","2000",262835454366.855
"5168","SWZ","2000",1738100853.05052
"5169","SYC","2000",614879764.780006
"5170","TCD","2000",1385058161.76746
"5171","TGO","2000",1488185772.47585
"5172","THA","2000",126392233706.79
"5173","TJK","2000",860521119.298753
"5174","TKM","2000",2904662604.82053
"5175","TON","2000",204849594.934864
"5176","TTO","2000",8154338232.95978
"5177","TUN","2000",21473188881.5933
"5178","TUR","2000",274302959127.239
"5179","TZA","2000",13375976353.6994
"5180","UGA","2000",6193246837.09687
"5181","UKR","2000",31261527363.144
"5182","URY","2000",22823255803.0657
"5183","USA","2000",10252345464000
"5184","UZB","2000",13760513969.314
"5185","VNM","2000",31172518403.3162
"5186","VUT","2000",272014693.050806
"5187","WLD","2000",33623637910868.7
"5188","WSM","2000",269019710.327456
"5189","XKX","2000",1849196082.05507
"5190","ZAF","2000",136361298082.061
"5191","ZMB","2000",3600683039.73254
"5192","ZWE","2000",6689957600
"5193","ABW","2001",1920111731.84358
"5194","AGO","2001",8936063723.20121
"5195","ALB","2001",3922099470.97313
"5196","ARE","2001",103311640571.818
"5197","ARG","2001",268696750000
"5198","ARM","2001",2118467913.37873
"5199","ATG","2001",800481481.481481
"5200","AUS","2001",378376086723.194
"5201","AUT","2001",197337879194.631
"5202","AZE","2001",5707720390.8515
"5203","BDI","2001",876794723.068586
"5204","BEL","2001",236541297539.15
"5205","BEN","2001",3663017699.61605
"5206","BFA","2001",3190371050.45524
"5207","BGD","2001",53991289844.3291
"5208","BGR","2001",14183497963.1071
"5209","BHR","2001",8976196808.51064
"5210","BIH","2001",5748993411.42021
"5211","BLR","2001",12354820143.8849
"5212","BLZ","2001",868350000
"5213","BMU","2001",3680483000
"5214","BOL","2001",8141537937.61068
"5215","BRA","2001",559372276081.966
"5216","BRB","2001",3054500000
"5217","BTN","2001",461444513.66815
"5218","BWA","2001",5489608299.66445
"5219","CAF","2001",931833302.752857
"5220","CAN","2001",736379777892.562
"5221","CHE","2001",278631271628.348
"5222","CHL","2001",70979923960.3742
"5223","CHN","2001",1339395718865.3
"5224","CMR","2001",10371327756.4548
"5225","COL","2001",98211749595.5442
"5226","COM","2001",378512003.405071
"5227","CRI","2001",15913363440.5692
"5228","CUB","2001",31682400000
"5229","CYP","2001",10397897085.6102
"5230","DEU","2001",1944107382550.34
"5231","DJI","2001",572417440.820162
"5232","DMA","2001",340205074.074074
"5233","DNK","2001",164791442543.375
"5234","DOM","2001",25601765403.0896
"5235","DZA","2001",54744725765.7191
"5236","ECU","2001",24468324000
"5237","ERI","2001",752368495.512622
"5238","ESP","2001",627286800894.855
"5239","EST","2001",6259257899.91943
"5240","ETH","2001",8231326016.47494
"5241","FIN","2001",129421029082.774
"5242","FJI","2001",1660102345.60309
"5243","FRA","2001",1376465324384.79
"5244","GAB","2001",5023265365.25169
"5245","GBR","2001",1640246149417.01
"5246","GEO","2001",3219488663.77231
"5247","GHA","2001",5314909953.92992
"5248","GIN","2001",2829435956.51563
"5249","GNB","2001",392621385.894576
"5250","GNQ","2001",1461139022.02954
"5251","GRC","2001",136191353914.989
"5252","GRD","2001",520444185.185185
"5253","GRL","2001",1086172922.57413
"5254","GTM","2001",18702802522.0777
"5255","GUY","2001",712167575.624277
"5256","HND","2001",7651174661.42872
"5257","HRV","2001",23054778851.2787
"5258","HTI","2001",6364908099.76038
"5259","HUN","2001",53749989092.0197
"5260","IDN","2001",160446947784.909
"5261","IND","2001",485441014538.638
"5262","IRL","2001",109135253691.275
"5263","ISL","2001",8205357404.59802
"5264","ISR","2001",130756336638.372
"5265","ITA","2001",1167012796420.58
"5266","JAM","2001",9194717835.99985
"5267","JOR","2001",8975689844.8519
"5268","JPN","2001",4303544259842.72
"5269","KAZ","2001",22152694161.8882
"5270","KEN","2001",12986007425.8781
"5271","KHM","2001",3984000517.02345
"5272","KIR","2001",63101272.3699183
"5273","KWT","2001",34887512226.9319
"5274","LBN","2001",17649751243.7811
"5275","LBR","2001",9.06e+08
"5276","LBY","2001",34110064452.1567
"5277","LKA","2001",15749753804.8344
"5278","LSO","2001",825706961.238689
"5279","LTU","2001",12237388001.7264
"5280","LUX","2001",21272418791.9463
"5281","LVA","2001",8351415939.10902
"5282","MAR","2001",39459581217.3759
"5283","MDA","2001",1480673594.05602
"5284","MDG","2001",5438332738.10373
"5285","MDV","2001",870179738.562091
"5286","MEX","2001",756706300589.791
"5287","MKD","2001",3709637829.94866
"5288","MLI","2001",3465305993.47783
"5289","MLT","2001",4088368961.75836
"5290","MNE","2001",1159869245.92513
"5291","MNG","2001",1267997934.3125
"5292","MOZ","2001",5398568543.63492
"5293","MRT","2001",1746064718.79169
"5294","MUS","2001",4613630622.77501
"5295","MWI","2001",1716502862.2954
"5296","MYS","2001",92783947368.4211
"5297","NAM","2001",3476452446.22032
"5298","NER","2001",2448714680.56221
"5299","NGA","2001",74030364472.0506
"5300","NIC","2001",5323146565.70315
"5301","NLD","2001",431213422818.792
"5302","NOR","2001",173972218824.027
"5303","NPL","2001",6007055042.17687
"5304","NZL","2001",53872425916.6248
"5305","OMN","2001",19452000475.6183
"5306","PAK","2001",79484403984.8849
"5307","PAN","2001",12502013400
"5308","PER","2001",52030158775.4055
"5309","PHL","2001",78921071498.5662
"5310","PNG","2001",3081024212.42924
"5311","POL","2001",190905493539.168
"5312","PRI","2001",69208400000
"5313","PRT","2001",121498889485.459
"5314","PRY","2001",8495806432.18467
"5315","QAT","2001",17538461538.4615
"5316","ROU","2001",40394824679.1232
"5317","RWA","2001",1966668013.56865
"5318","SAU","2001",184137469724.863
"5319","SDN","2001",13182979783.533
"5320","SEN","2001",6174898370.14018
"5321","SGP","2001",89794943349.8912
"5322","SLB","2001",424403183.023873
"5323","SLE","2001",1090467712.30773
"5324","SLV","2001",12282533600
"5325","SRB","2001",12960538723.7591
"5326","STP","2001",75951210.6852445
"5327","SUR","2001",834279357.798165
"5328","SVN","2001",20876309970.385
"5329","SWE","2001",242395852494.409
"5330","SWZ","2001",1542477355.35654
"5331","SYC","2001",622262057.191635
"5332","TCA","2001",358744800
"5333","TCD","2001",1710843360.64955
"5334","TGO","2001",1481141849.98469
"5335","THA","2001",120296476180.402
"5336","TJK","2001",1080768906.5003
"5337","TKM","2001",3534803921.56863
"5338","TON","2001",181116944.409455
"5339","TTO","2001",8824873259.32105
"5340","TUN","2001",22066101341.4888
"5341","TUR","2001",201753343273.96
"5342","TZA","2001",13581644245.7352
"5343","UGA","2001",5840503868.57246
"5344","UKR","2001",37972301334.6736
"5345","URY","2001",20898788417.4371
"5346","USA","2001",10581821399000
"5347","UZB","2001",11401421329.1974
"5348","VNM","2001",32685198735.3053
"5349","VUT","2001",257926881.72043
"5350","WLD","2001",33430841993024.2
"5351","WSM","2001",273088357.1637
"5352","XKX","2001",2535333631.88536
"5353","ZAF","2001",121514658737.165
"5354","ZMB","2001",4094480988.11931
"5355","ZWE","2001",6777384700
"5356","ABW","2002",1941340782.12291
"5357","AFG","2002",4055179566.34981
"5358","AGO","2002",15285594828.418
"5359","ALB","2002",4348070165.19261
"5360","ARE","2002",109816201497.617
"5361","ARG","2002",97724004251.8602
"5362","ARM","2002",2376335048.39976
"5363","ASM","2002",5.14e+08
"5364","ATG","2002",814381481.481481
"5365","AUS","2002",394648911678.527
"5366","AUT","2002",213377771503.858
"5367","AZE","2002",6235856819.58445
"5368","BDI","2002",825394490.159111
"5369","BEL","2002",257157820440.429
"5370","BEN","2002",4174634520.35486
"5371","BFA","2002",3622350203.94595
"5372","BGD","2002",54724081490.5102
"5373","BGR","2002",16402846413.0958
"5374","BHR","2002",9593510638.29787
"5375","BIH","2002",6651106833.49374
"5376","BLR","2002",14594249022.8922
"5377","BLZ","2002",925050000
"5378","BMU","2002",3937228000
"5379","BOL","2002",7905485216.17852
"5380","BRA","2002",507962487700.024
"5381","BRB","2002",3106500000
"5382","BTN","2002",520849551.532606
"5383","BWA","2002",5438857106.73536
"5384","CAF","2002",991387870.12463
"5385","CAN","2002",757950678646.53
"5386","CHE","2002",301416809957.654
"5387","CHL","2002",69736811435.1032
"5388","CHN","2002",1470550015081.55
"5389","CMR","2002",11579343088.1613
"5390","COL","2002",97963003804.7851
"5391","COM","2002",425964697.418664
"5392","CRI","2002",16504795592.7964
"5393","CUB","2002",33590500000
"5394","CYP","2002",11420227884.6154
"5395","DEU","2002",2068624129493.69
"5396","DJI","2002",591122039.601398
"5397","DMA","2002",333195185.185185
"5398","DNK","2002",178635163717.431
"5399","DOM","2002",27137508655.3127
"5400","DZA","2002",56760246981.7525
"5401","ECU","2002",28548945000
"5402","ERI","2002",729321366.651861
"5403","ESP","2002",705394315829.098
"5404","EST","2002",7372457379.67411
"5405","ETH","2002",7850809498.16803
"5406","FIN","2002",139738377564.465
"5407","FJI","2002",1842691481.09196
"5408","FRA","2002",1494286655373.61
"5409","GAB","2002",5335451307.54323
"5410","GBR","2002",1784473920863.31
"5411","GEO","2002",3395728013.84524
"5412","GHA","2002",6166330136.2948
"5413","GIN","2002",2950198648.95191
"5414","GNB","2002",417806667.07798
"5415","GNQ","2002",1806742742.27311
"5416","GRC","2002",153830946734.425
"5417","GRD","2002",540336925.925926
"5418","GRL","2002",1169138789.31435
"5419","GTM","2002",20776403774.1156
"5420","GUM","2002",3.385e+09
"5421","GUY","2002",726131434.715338
"5422","HND","2002",7858235333.4834
"5423","HRV","2002",26813968850.5192
"5424","HTI","2002",6106867933.51625
"5425","HUN","2002",67608919144.3684
"5426","IDN","2002",195660611165.183
"5427","IND","2002",514937948870.08
"5428","IRL","2002",127949874835.31
"5429","ISL","2002",9294652008.41791
"5430","ISR","2002",121123828570.222
"5431","ITA","2002",1270712309429.7
"5432","JAM","2002",9719017925.92929
"5433","JOR","2002",9582453032.44006
"5434","JPN","2002",4115116279069.77
"5435","KAZ","2002",24636593223.3467
"5436","KEN","2002",13147743910.7241
"5437","KHM","2002",4284028482.53766
"5438","KIR","2002",72196457.6768445
"5439","KWT","2002",38137545245.1464
"5440","LBN","2002",19152238805.9701
"5441","LBR","2002",9.27e+08
"5442","LBY","2002",20481889763.7795
"5443","LKA","2002",16536535647.0834
"5444","LSO","2002",775780697.676625
"5445","LTU","2002",14259781159.0119
"5446","LUX","2002",23616328816.1114
"5447","LVA","2002",9545172805.82083
"5448","MAR","2002",42236836820.6152
"5449","MDA","2002",1661818168.4226
"5450","MDG","2002",5351701534.15801
"5451","MDV","2002",897031250
"5452","MEX","2002",772106378935.377
"5453","MKD","2002",4018365247.44444
"5454","MLI","2002",3889758023.73699
"5455","MLT","2002",4470446352.32569
"5456","MNE","2002",1284685050.52413
"5457","MNG","2002",1396555719.97409
"5458","MNP","2002",1.284e+09
"5459","MOZ","2002",5677003239.29386
"5460","MRT","2002",1777058592.98812
"5461","MUS","2002",4841310239.63687
"5462","MWI","2002",3495748397.63025
"5463","MYS","2002",100845526315.789
"5464","NAM","2002",3275669889.09655
"5465","NER","2002",2782192986.95772
"5466","NGA","2002",95385819320.5737
"5467","NIC","2002",5224213017.54386
"5468","NLD","2002",471613965744.401
"5469","NOR","2002",195524186477.617
"5470","NPL","2002",6050875806.66403
"5471","NZL","2002",66627729311.4495
"5472","OMN","2002",20142756174.721
"5473","PAK","2002",79904985384.8652
