"","Country Code","Year","Primary energy consumption (TWh)"
"1847","DJI",1993,7.017
"1848","DJI",1994,7.208
"1849","DJI",1995,7.141
"1850","DJI",1996,7.16
"1851","DJI",1997,7.208
"1852","DJI",1998,7.208
"1853","DJI",1999,7.208
"1854","DJI",2000,3.537
"1855","DJI",2001,3.524
"1856","DJI",2002,3.534
"1857","DJI",2003,3.666
"1858","DJI",2004,3.565
"1859","DJI",2005,3.372
"1860","DJI",2006,3.151
"1861","DJI",2007,3.28
"1862","DJI",2008,3.667
"1863","DJI",2009,3.185
"1864","DJI",2010,3.627
"1865","DJI",2011,2.74
"1866","DJI",2012,3.615
"1867","DJI",2013,3.732
"1868","DJI",2014,3.797
"1869","DJI",2015,3.842
"1870","DJI",2016,3.889
"1871","DMA",1980,0.138
"1872","DMA",1981,0.178
"1873","DMA",1982,0.175
"1874","DMA",1983,0.192
"1875","DMA",1984,0.196
"1876","DMA",1985,0.21
"1877","DMA",1986,0.185
"1878","DMA",1987,0.244
"1879","DMA",1988,0.26
"1880","DMA",1989,0.26
"1881","DMA",1990,0.26
"1882","DMA",1991,0.26
"1883","DMA",1992,0.26
"1884","DMA",1993,0.26
"1885","DMA",1994,0.332
"1886","DMA",1995,0.412
"1887","DMA",1996,0.413
"1888","DMA",1997,0.415
"1889","DMA",1998,0.435
"1890","DMA",1999,0.45
"1891","DMA",2000,0.525
"1892","DMA",2001,0.562
"1893","DMA",2002,0.531
"1894","DMA",2003,0.593
"1895","DMA",2004,0.704
"1896","DMA",2005,0.675
"1897","DMA",2006,0.674
"1898","DMA",2007,0.815
"1899","DMA",2008,0.734
"1900","DMA",2009,0.745
"1901","DMA",2010,0.78
"1902","DMA",2011,0.79
"1903","DMA",2012,0.762
"1904","DMA",2013,0.761
"1905","DMA",2014,0.786
"1906","DMA",2015,0.828
"1907","DMA",2016,0.907
"1908","DOM",1980,25.6
"1909","DOM",1981,25.103
"1910","DOM",1982,26.714
"1911","DOM",1983,31.498
"1912","DOM",1984,27.335
"1913","DOM",1985,29.325
"1914","DOM",1986,31.657
"1915","DOM",1987,34.79
"1916","DOM",1988,38.626
"1917","DOM",1989,37.59
"1918","DOM",1990,40.612
"1919","DOM",1991,39.205
"1920","DOM",1992,41.952
"1921","DOM",1993,39.24
"1922","DOM",1994,42.806
"1923","DOM",1995,46.193
"1924","DOM",1996,50.17
"1925","DOM",1997,53.132
"1926","DOM",1998,54.997
"1927","DOM",1999,62.412
"1928","DOM",2000,86.045
"1929","DOM",2001,83.624
"1930","DOM",2002,88.346
"1931","DOM",2003,81.029
"1932","DOM",2004,75.519
"1933","DOM",2005,82.81
"1934","DOM",2006,82.763
"1935","DOM",2007,85.126
"1936","DOM",2008,84.634
"1937","DOM",2009,83.666
"1938","DOM",2010,88.15
"1939","DOM",2011,90.9
"1940","DOM",2012,96.593
"1941","DOM",2013,92.803
"1942","DOM",2014,89.245
"1943","DOM",2015,97.773
"1944","DOM",2016,105.212
"1945","ECU",1965,8.612
"1946","ECU",1966,9.061
"1947","ECU",1967,9.803
"1948","ECU",1968,11.583
"1949","ECU",1969,12.304
"1950","ECU",1970,14.7
"1951","ECU",1971,16.153
"1952","ECU",1972,16.879
"1953","ECU",1973,18.074
"1954","ECU",1974,21.098
"1955","ECU",1975,21.346
"1956","ECU",1976,23.516
"1957","ECU",1977,27.993
"1958","ECU",1978,29.242
"1959","ECU",1979,30.471
"1960","ECU",1980,38.662
"1961","ECU",1981,42.915
"1962","ECU",1982,47.152
"1963","ECU",1983,46.03
"1964","ECU",1984,50.991
"1965","ECU",1985,60.381
"1966","ECU",1986,63.187
"1967","ECU",1987,65.046
"1968","ECU",1988,75.206
"1969","ECU",1989,77.56
"1970","ECU",1990,80.085
"1971","ECU",1991,88.523
"1972","ECU",1992,88.083
"1973","ECU",1993,91.189
"1974","ECU",1994,99.142
"1975","ECU",1995,93.889
"1976","ECU",1996,106.772
"1977","ECU",1997,119.044
"1978","ECU",1998,119.669
"1979","ECU",1999,108.933
"1980","ECU",2000,102.749
"1981","ECU",2001,104.203
"1982","ECU",2002,102.756
"1983","ECU",2003,104.464
"1984","ECU",2004,112.739
"1985","ECU",2005,119.454
"1986","ECU",2006,126.318
"1987","ECU",2007,132.561
"1988","ECU",2008,140.957
"1989","ECU",2009,138.051
"1990","ECU",2010,153.489
"1991","ECU",2011,162.5
"1992","ECU",2012,171.58
"1993","ECU",2013,177.332
"1994","ECU",2014,186.253
"1995","ECU",2015,185.436
"1996","ECU",2016,184.356
"1997","ECU",2017,190.966
"1998","ECU",2018,201.73
"1999","ECU",2019,206.745
"2000","SLV",1980,12.915
"2001","SLV",1981,11.734
"2002","SLV",1982,11.787
"2003","SLV",1983,12.141
"2004","SLV",1984,12.809
"2005","SLV",1985,12.769
"2006","SLV",1986,13.683
"2007","SLV",1987,13.426
"2008","SLV",1988,14.684
"2009","SLV",1989,14.789
"2010","SLV",1990,15.366
"2011","SLV",1991,15.282
"2012","SLV",1992,17.296
"2013","SLV",1993,17.893
"2014","SLV",1994,19.596
"2015","SLV",1995,24.566
"2016","SLV",1996,24.992
"2017","SLV",1997,24.878
"2018","SLV",1998,28.457
"2019","SLV",1999,29.794
"2020","SLV",2000,28.364
"2021","SLV",2001,29.523
"2022","SLV",2002,30.642
"2023","SLV",2003,32.77
"2024","SLV",2004,32.714
"2025","SLV",2005,33.942
"2026","SLV",2006,36.227
"2027","SLV",2007,37.783
"2028","SLV",2008,37.127
"2029","SLV",2009,35.755
"2030","SLV",2010,37.093
"2031","SLV",2011,37.688
"2032","SLV",2012,37.627
"2033","SLV",2013,36.535
"2034","SLV",2014,37.153
"2035","SLV",2015,38.821
"2036","SLV",2016,40.226
"2037","GNQ",1980,0.248
"2038","GNQ",1981,0.247
"2039","GNQ",1982,0.299
"2040","GNQ",1983,0.299
"2041","GNQ",1984,0.299
"2042","GNQ",1985,0.299
"2043","GNQ",1986,0.31
"2044","GNQ",1987,0.322
"2045","GNQ",1988,0.322
"2046","GNQ",1989,0.509
"2047","GNQ",1990,0.509
"2048","GNQ",1991,0.509
"2049","GNQ",1992,0.51
"2050","GNQ",1993,0.509
"2051","GNQ",1994,0.509
"2052","GNQ",1995,0.509
"2053","GNQ",1996,0.51
"2054","GNQ",1997,0.574
"2055","GNQ",1998,0.791
"2056","GNQ",1999,0.791
"2057","GNQ",2000,1.545
"2058","GNQ",2001,1.752
"2059","GNQ",2002,15.628
"2060","GNQ",2003,16.377
"2061","GNQ",2004,3.637
"2062","GNQ",2005,16.79
"2063","GNQ",2006,16.989
"2064","GNQ",2007,19.21
"2065","GNQ",2008,19.374
"2066","GNQ",2009,19.908
"2067","GNQ",2010,20.324
"2068","GNQ",2011,20.758
"2069","GNQ",2012,20.407
"2070","GNQ",2013,19.283
"2071","GNQ",2014,18.307
"2072","GNQ",2015,16.29
"2073","GNQ",2016,16.246
"2074","ERI",1994,3.887
"2075","ERI",1995,4.453
"2076","ERI",1996,4.552
"2077","ERI",1997,4.601
"2078","ERI",1998,4.886
"2079","ERI",1999,5.072
"2080","ERI",2000,2.601
"2081","ERI",2001,2.85
"2082","ERI",2002,2.598
"2083","ERI",2003,3.114
"2084","ERI",2004,3.392
"2085","ERI",2005,3.394
"2086","ERI",2006,2.334
"2087","ERI",2007,2.397
"2088","ERI",2008,1.707
"2089","ERI",2009,2.064
"2090","ERI",2010,2.063
"2091","ERI",2011,2.101
"2092","ERI",2012,2.233
"2093","ERI",2013,2.277
"2094","ERI",2014,2.378
"2095","ERI",2015,2.479
"2096","ERI",2016,2.596
"2097","EST",1985,118.453
"2098","EST",1986,117.883
"2099","EST",1987,119.666
"2100","EST",1988,117.633
"2101","EST",1989,121.225
"2102","EST",1990,120.417
"2103","EST",1991,108.651
"2104","EST",1992,78.716
"2105","EST",1993,62.436
"2106","EST",1994,63.075
"2107","EST",1995,58.873
"2108","EST",1996,62.07
"2109","EST",1997,61.391
"2110","EST",1998,57.44
"2111","EST",1999,52.67
"2112","EST",2000,53.893
"2113","EST",2001,56.027
"2114","EST",2002,55.689
"2115","EST",2003,60.515
"2116","EST",2004,63.238
"2117","EST",2005,62.273
"2118","EST",2006,61.288
"2119","EST",2007,69.476
"2120","EST",2008,66.37
"2121","EST",2009,58.962
"2122","EST",2010,71.33
"2123","EST",2011,73.5
"2124","EST",2012,74.343
"2125","EST",2013,76.936
"2126","EST",2014,75.047
"2127","EST",2015,70.081
"2128","EST",2016,70.508
"2129","EST",2017,77.857
"2130","EST",2018,82.45
"2131","EST",2019,66.301
"2132","SWZ",1980,2.734
"2133","SWZ",1981,2.661
"2134","SWZ",1982,2.561
"2135","SWZ",1983,2.055
"2136","SWZ",1984,2.395
"2137","SWZ",1985,3.128
"2138","SWZ",1986,2.814
"2139","SWZ",1987,3.029
"2140","SWZ",1988,3.019
"2141","SWZ",1989,3.201
"2142","SWZ",1990,3.006
"2143","SWZ",1991,3.313
"2144","SWZ",1992,2.846
"2145","SWZ",1993,2.877
"2146","SWZ",1994,3.836
"2147","SWZ",1995,3.703
"2148","SWZ",1996,3.558
"2149","SWZ",1997,4.122
"2150","SWZ",1998,4.143
"2151","SWZ",1999,4.155
"2152","SWZ",2000,4.521
"2153","SWZ",2001,4.561
"2154","SWZ",2002,4.541
"2155","SWZ",2003,4.099
"2156","SWZ",2004,4.009
"2157","SWZ",2005,4.13
"2158","SWZ",2006,4.119
"2159","SWZ",2007,4.318
"2160","SWZ",2008,4.391
"2161","SWZ",2009,4.361
"2162","SWZ",2010,4.463
"2163","SWZ",2011,4.612
"2164","SWZ",2012,4.675
"2165","SWZ",2013,4.358
"2166","SWZ",2014,4.767
"2167","SWZ",2015,4.706
"2168","SWZ",2016,4.504
"2169","ETH",1980,8.685
"2170","ETH",1981,8.768
"2171","ETH",1982,9.853
"2172","ETH",1983,11.167
"2173","ETH",1984,11.045
"2174","ETH",1985,13.281
"2175","ETH",1986,12.921
"2176","ETH",1987,14.534
"2177","ETH",1988,14.274
"2178","ETH",1989,14.98
"2179","ETH",1990,15.279
"2180","ETH",1991,13.206
"2181","ETH",1992,17.868
"2182","ETH",1993,17.077
"2183","ETH",1994,12.722
"2184","ETH",1995,13.654
"2185","ETH",1996,11.401
"2186","ETH",1997,11.538
"2187","ETH",1998,15.074
"2188","ETH",1999,17.9
"2189","ETH",2000,18.969
"2190","ETH",2001,20.559
"2191","ETH",2002,21.226
"2192","ETH",2003,22.98
"2193","ETH",2004,24.65
"2194","ETH",2005,28.335
"2195","ETH",2006,31.169
"2196","ETH",2007,34.597
"2197","ETH",2008,36.286
"2198","ETH",2009,37.719
"2199","ETH",2010,41.744
"2200","ETH",2011,48.025
"2201","ETH",2012,53.636
"2202","ETH",2013,62.576
"2203","ETH",2014,71.028
"2204","ETH",2015,75.334
"2205","ETH",2016,80.515
"2206","FJI",1980,4.54
"2207","FJI",1981,4.52
"2208","FJI",1982,4.553
"2209","FJI",1983,3.78
"2210","FJI",1984,4.187
"2211","FJI",1985,4.164
"2212","FJI",1986,5.099
"2213","FJI",1987,4.322
"2214","FJI",1988,4.34
"2215","FJI",1989,4.963
"2216","FJI",1990,5.41
"2217","FJI",1991,4.687
"2218","FJI",1992,4.85
"2219","FJI",1993,5.152
"2220","FJI",1994,5.295
"2221","FJI",1995,5.67
"2222","FJI",1996,5.818
"2223","FJI",1997,5.811
"2224","FJI",1998,5.64
"2225","FJI",1999,6.114
"2226","FJI",2000,7.513
"2227","FJI",2001,7.826
"2228","FJI",2002,6.542
"2229","FJI",2003,7.261
"2230","FJI",2004,9.64
"2231","FJI",2005,8.221
"2232","FJI",2006,9.014
"2233","FJI",2007,8.758
"2234","FJI",2008,5.715
"2235","FJI",2009,5.941
"2236","FJI",2010,5.543
"2237","FJI",2011,6.025
"2238","FJI",2012,6.253
"2239","FJI",2013,7.518
"2240","FJI",2014,9.012
"2241","FJI",2015,11.106
"2242","FJI",2016,11.117
"2243","FIN",1965,113.727
"2244","FIN",1966,129.505
"2245","FIN",1967,136.168
"2246","FIN",1968,148.151
"2247","FIN",1969,163.353
"2248","FIN",1970,180.002
"2249","FIN",1971,184.667
"2250","FIN",1972,194.851
"2251","FIN",1973,214.883
"2252","FIN",1974,205.663
"2253","FIN",1975,209.063
"2254","FIN",1976,222.341
"2255","FIN",1977,234.601
"2256","FIN",1978,243.972
"2257","FIN",1979,263.498
"2258","FIN",1980,262.415
"2259","FIN",1981,263.914
"2260","FIN",1982,260.553
"2261","FIN",1983,257.882
"2262","FIN",1984,268.847
"2263","FIN",1985,282.4
"2264","FIN",1986,285.675
"2265","FIN",1987,300.662
"2266","FIN",1988,298.754
"2267","FIN",1989,300.146
"2268","FIN",1990,319.763
"2269","FIN",1991,326.26
"2270","FIN",1992,324.374
"2271","FIN",1993,328.242
"2272","FIN",1994,345.349
"2273","FIN",1995,328.91
"2274","FIN",1996,344.729
"2275","FIN",1997,348.157
"2276","FIN",1998,360.284
"2277","FIN",1999,353.724
"2278","FIN",2000,356.192
"2279","FIN",2001,364.149
"2280","FIN",2002,367.786
"2281","FIN",2003,394.472
"2282","FIN",2004,390.828
"2283","FIN",2005,355.218
"2284","FIN",2006,380.35
"2285","FIN",2007,379.37
"2286","FIN",2008,365.965
"2287","FIN",2009,339.614
"2288","FIN",2010,369.339
"2289","FIN",2011,343.803
"2290","FIN",2012,332.833
"2291","FIN",2013,334.963
"2292","FIN",2014,322.646
"2293","FIN",2015,319.955
"2294","FIN",2016,327.915
"2295","FIN",2017,317.213
"2296","FIN",2018,318.643
"2297","FIN",2019,304.913
"2298","FRA",1965,1301.202
"2299","FRA",1966,1331.717
"2300","FRA",1967,1418.669
"2301","FRA",1968,1496.955
"2302","FRA",1969,1650.148
"2303","FRA",1970,1792.151
"2304","FRA",1971,1864.904
"2305","FRA",1972,1993.841
"2306","FRA",1973,2165.876
"2307","FRA",1974,2125.392
"2308","FRA",1975,2000.777
"2309","FRA",1976,2132.802
"2310","FRA",1977,2156.193
"2311","FRA",1978,2254.036
"2312","FRA",1979,2320.738
"2313","FRA",1980,2290.454
"2314","FRA",1981,2265.007
"2315","FRA",1982,2180.742
"2316","FRA",1983,2233.564
"2317","FRA",1984,2307.346
"2318","FRA",1985,2382.862
"2319","FRA",1986,2440.778
"2320","FRA",1987,2484.389
"2321","FRA",1988,2516.27
"2322","FRA",1989,2551.21
"2323","FRA",1990,2628.647
"2324","FRA",1991,2794.177
"2325","FRA",1992,2815.385
"2326","FRA",1993,2814.944
"2327","FRA",1994,2777.668
"2328","FRA",1995,2844.387
"2329","FRA",1996,2951.451
"2330","FRA",1997,2911.284
"2331","FRA",1998,2979.563
"2332","FRA",1999,3030.513
"2333","FRA",2000,3069.409
"2334","FRA",2001,3105.778
"2335","FRA",2002,3075.07
"2336","FRA",2003,3107.187
"2337","FRA",2004,3132.569
"2338","FRA",2005,3115.302
"2339","FRA",2006,3089.266
"2340","FRA",2007,3034.583
"2341","FRA",2008,3042.988
"2342","FRA",2009,2873.505
"2343","FRA",2010,2958.771
"2344","FRA",2011,2844.195
"2345","FRA",2012,2840.253
"2346","FRA",2013,2864.644
"2347","FRA",2014,2741.928
"2348","FRA",2015,2756.51
"2349","FRA",2016,2711.574
"2350","FRA",2017,2694.478
"2351","FRA",2018,2742.015
"2352","FRA",2019,2688.651
"2353","PYF",1980,0.88
"2354","PYF",1981,1.467
"2355","PYF",1982,1.76
"2356","PYF",1983,2.392
"2357","PYF",1984,3.589
"2358","PYF",1985,3.318
"2359","PYF",1986,4.105
"2360","PYF",1987,4.148
"2361","PYF",1988,4.158
"2362","PYF",1989,4.21
"2363","PYF",1990,3.984
"2364","PYF",1991,4.016
"2365","PYF",1992,3.815
"2366","PYF",1993,3.816
"2367","PYF",1994,3.08
"2368","PYF",1995,3.279
"2369","PYF",1996,3.254
"2370","PYF",1997,3.302
"2371","PYF",1998,3.354
"2372","PYF",1999,3.171
"2373","PYF",2000,3.552
"2374","PYF",2001,3.896
"2375","PYF",2002,4.143
"2376","PYF",2003,4.483
"2377","PYF",2004,4.459
"2378","PYF",2005,4.645
"2379","PYF",2006,4.597
"2380","PYF",2007,4.873
"2381","PYF",2008,4.963
"2382","PYF",2009,4.939
"2383","PYF",2010,5.135
"2384","PYF",2011,4.825
"2385","PYF",2012,4.715
"2386","PYF",2013,4.786
"2387","PYF",2014,4.593
"2388","PYF",2015,4.795
"2389","PYF",2016,4.747
"2390","GAB",1980,8.249
"2391","GAB",1981,9.437
"2392","GAB",1982,8.738
"2393","GAB",1983,11.973
"2394","GAB",1984,10.687
"2395","GAB",1985,9.247
"2396","GAB",1986,8.303
"2397","GAB",1987,9.634
"2398","GAB",1988,10.194
"2399","GAB",1989,12.711
"2400","GAB",1990,12.519
"2401","GAB",1991,12.865
"2402","GAB",1992,13.24
"2403","GAB",1993,12.541
"2404","GAB",1994,12.868
"2405","GAB",1995,12.042
"2406","GAB",1996,12.559
"2407","GAB",1997,13.211
"2408","GAB",1998,12.902
"2409","GAB",1999,14.907
"2410","GAB",2000,11.378
"2411","GAB",2001,12.243
"2412","GAB",2002,12.281
"2413","GAB",2003,11.959
"2414","GAB",2004,12.218
"2415","GAB",2005,13.096
"2416","GAB",2006,13.446
"2417","GAB",2007,13.378
"2418","GAB",2008,13.658
"2419","GAB",2009,13.536
"2420","GAB",2010,15.886
"2421","GAB",2011,16.17
"2422","GAB",2012,20.191
"2423","GAB",2013,20.783
"2424","GAB",2014,20.937
"2425","GAB",2015,20.635
"2426","GAB",2016,21.614
"2427","GEO",1992,92.486
"2428","GEO",1993,56.025
"2429","GEO",1994,42.802
"2430","GEO",1995,42.613
"2431","GEO",1996,45.233
"2432","GEO",1997,46.88
"2433","GEO",1998,47.691
"2434","GEO",1999,45.994
"2435","GEO",2000,39.113
"2436","GEO",2001,35.789
"2437","GEO",2002,42.35
"2438","GEO",2003,37.011
"2439","GEO",2004,38.048
"2440","GEO",2005,52.713
"2441","GEO",2006,50.814
"2442","GEO",2007,57.624
"2443","GEO",2008,57.127
"2444","GEO",2009,55.687
"2445","GEO",2010,63.546
"2446","GEO",2011,58.867
"2447","GEO",2012,59.645
"2448","GEO",2013,66.317
"2449","GEO",2014,69.344
"2450","GEO",2015,73.183
"2451","GEO",2016,77.495
"2452","DEU",1965,2966.383
"2453","DEU",1966,2973.846
"2454","DEU",1967,2966.376
"2455","DEU",1968,3167.281
"2456","DEU",1969,3417.028
"2457","DEU",1970,3607.108
"2458","DEU",1971,3640.362
"2459","DEU",1972,3766.868
"2460","DEU",1973,3983.469
"2461","DEU",1974,3913.56
"2462","DEU",1975,3759.606
"2463","DEU",1976,4012.132
"2464","DEU",1977,4001.062
"2465","DEU",1978,4145.723
"2466","DEU",1979,4375.909
"2467","DEU",1980,4231.683
"2468","DEU",1981,4099.005
"2469","DEU",1982,3953.765
"2470","DEU",1983,4009.86
"2471","DEU",1984,4156.77
"2472","DEU",1985,4278.25
"2473","DEU",1986,4242.895
"2474","DEU",1987,4278.47
"2475","DEU",1988,4292.122
"2476","DEU",1989,4246.536
"2477","DEU",1990,4179.821
"2478","DEU",1991,4078.245
"2479","DEU",1992,3995.812
"2480","DEU",1993,3978.087
"2481","DEU",1994,3940.492
"2482","DEU",1995,3960.508
"2483","DEU",1996,4091.461
"2484","DEU",1997,4038.086
"2485","DEU",1998,4006.192
"2486","DEU",1999,3949.311
"2487","DEU",2000,3974.284
"2488","DEU",2001,4044.479
"2489","DEU",2002,3990.889
"2490","DEU",2003,3987.042
"2491","DEU",2004,3983.189
"2492","DEU",2005,3934.98
"2493","DEU",2006,4031.456
"2494","DEU",2007,3858.342
"2495","DEU",2008,3896.741
"2496","DEU",2009,3653.974
"2497","DEU",2010,3807.278
"2498","DEU",2011,3667.27
"2499","DEU",2012,3713.573
"2500","DEU",2013,3818.325
"2501","DEU",2014,3657.303
"2502","DEU",2015,3722.186
"2503","DEU",2016,3783.259
"2504","DEU",2017,3828.887
"2505","DEU",2018,3733.154
"2506","DEU",2019,3649.975
"2507","GHA",1980,24.754
"2508","GHA",1981,23.767
"2509","GHA",1982,23.797
"2510","GHA",1983,15.792
"2511","GHA",1984,14.82
"2512","GHA",1985,16.773
"2513","GHA",1986,22.11
"2514","GHA",1987,24.306
"2515","GHA",1988,26.794
"2516","GHA",1989,29.391
"2517","GHA",1990,28.473
"2518","GHA",1991,29.497
"2519","GHA",1992,32.329
"2520","GHA",1993,31.92
"2521","GHA",1994,32.94
"2522","GHA",1995,33.427
"2523","GHA",1996,35.283
"2524","GHA",1997,35.006
"2525","GHA",1998,26.833
"2526","GHA",1999,33.121
"2527","GHA",2000,40.529
"2528","GHA",2001,40.576
"2529","GHA",2002,37.248
"2530","GHA",2003,34.306
"2531","GHA",2004,40.813
"2532","GHA",2005,41.999
"2533","GHA",2006,41.285
"2534","GHA",2007,38.773
"2535","GHA",2008,46.267
"2536","GHA",2009,53.672
"2537","GHA",2010,55.677
"2538","GHA",2011,69.541
"2539","GHA",2012,71.743
"2540","GHA",2013,75.289
"2541","GHA",2014,76.43
"2542","GHA",2015,80.945
"2543","GHA",2016,77.037
"2544","GIB",1980,2.053
"2545","GIB",1981,2.347
"2546","GIB",1982,2.053
"2547","GIB",1983,1.76
"2548","GIB",1984,1.467
"2549","GIB",1985,3.52
"2550","GIB",1986,5.428
"2551","GIB",1987,5.556
"2552","GIB",1988,7.288
"2553","GIB",1989,6.196
"2554","GIB",1990,6.46
"2555","GIB",1991,6.6
"2556","GIB",1992,11.791
"2557","GIB",1993,12.432
"2558","GIB",1994,12.494
"2559","GIB",1995,12.494
"2560","GIB",1996,12.528
"2561","GIB",1997,12.494
"2562","GIB",1998,14.348
"2563","GIB",1999,12.556
"2564","GIB",2000,35.129
"2565","GIB",2001,38.635
"2566","GIB",2002,42.669
"2567","GIB",2003,49.035
"2568","GIB",2004,46.809
"2569","GIB",2005,52.398
"2570","GIB",2006,51.191
"2571","GIB",2007,55.349
"2572","GIB",2008,53.832
"2573","GIB",2009,57.005
"2574","GIB",2010,55.105
"2575","GIB",2011,54.846
"2576","GIB",2012,55.328
"2577","GIB",2013,50.954
"2578","GIB",2014,48.173
"2579","GIB",2015,49.301
"2580","GIB",2016,51.824
"2581","GRC",1965,79.003
"2582","GRC",1966,86.34
"2583","GRC",1967,95.1
"2584","GRC",1968,98.893
"2585","GRC",1969,104.354
"2586","GRC",1970,115.89
"2587","GRC",1971,138.158
"2588","GRC",1972,155.037
"2589","GRC",1973,178.535
"2590","GRC",1974,174.518
"2591","GRC",1975,197.929
"2592","GRC",1976,218.737
"2593","GRC",1977,226.846
"2594","GRC",1978,230.647
"2595","GRC",1979,202.398
"2596","GRC",1980,200.498
"2597","GRC",1981,195.907
"2598","GRC",1982,198.545
"2599","GRC",1983,199.88
"2600","GRC",1984,208.625
"2601","GRC",1985,220.408
"2602","GRC",1986,220.801
"2603","GRC",1987,241.582
"2604","GRC",1988,255.177
"2605","GRC",1989,276.729
"2606","GRC",1990,291.409
"2607","GRC",1991,293.684
"2608","GRC",1992,298.067
"2609","GRC",1993,302.732
"2610","GRC",1994,308.02
"2611","GRC",1995,319.125
"2612","GRC",1996,327.794
"2613","GRC",1997,336.793
"2614","GRC",1998,357.816
"2615","GRC",1999,357.222
"2616","GRC",2000,376.716
"2617","GRC",2001,380.364
"2618","GRC",2002,381.934
"2619","GRC",2003,401.453
"2620","GRC",2004,402.099
"2621","GRC",2005,404.36
"2622","GRC",2006,417.943
"2623","GRC",2007,426.026
"2624","GRC",2008,410.898
"2625","GRC",2009,397.486
"2626","GRC",2010,378.284
"2627","GRC",2011,368.617
"2628","GRC",2012,348.703
"2629","GRC",2013,330.136
"2630","GRC",2014,310.778
"2631","GRC",2015,312.853
"2632","GRC",2016,307.75
"2633","GRC",2017,324.221
"2634","GRC",2018,322.562
"2635","GRC",2019,318.208
"2636","GRL",1980,2.362
"2637","GRL",1981,2.069
"2638","GRL",1982,2.061
"2639","GRL",1983,1.475
"2640","GRL",1984,2.355
"2641","GRL",1985,2.053
"2642","GRL",1986,1.397
"2643","GRL",1987,0.966
"2644","GRL",1988,2.261
"2645","GRL",1989,1.994
"2646","GRL",1990,2.277
"2647","GRL",1991,2.249
"2648","GRL",1992,1.999
"2649","GRL",1993,2.044
"2650","GRL",1994,2.056
"2651","GRL",1995,2.056
"2652","GRL",1996,2.179
"2653","GRL",1997,2.235
"2654","GRL",1998,2.235
"2655","GRL",1999,2.724
"2656","GRL",2000,2.956
"2657","GRL",2001,2.753
"2658","GRL",2002,2.668
"2659","GRL",2003,2.93
"2660","GRL",2004,2.83
"2661","GRL",2005,3.411
"2662","GRL",2006,3.133
"2663","GRL",2007,3.543
"2664","GRL",2008,3.15
"2665","GRL",2009,3.457
"2666","GRL",2010,4.376
"2667","GRL",2011,4.33
"2668","GRL",2012,3.634
"2669","GRL",2013,3.647
"2670","GRL",2014,3.415
"2671","GRL",2015,3.627
"2672","GRL",2016,3.58
"2673","GRD",1980,0.196
"2674","GRD",1981,0.225
"2675","GRD",1982,0.25
"2676","GRD",1983,0.243
"2677","GRD",1984,0.25
"2678","GRD",1985,0.258
"2679","GRD",1986,0.277
"2680","GRD",1987,0.342
"2681","GRD",1988,0.355
"2682","GRD",1989,0.354
"2683","GRD",1990,0.526
"2684","GRD",1991,0.526
"2685","GRD",1992,0.542
"2686","GRD",1993,0.624
"2687","GRD",1994,0.715
"2688","GRD",1995,0.651
"2689","GRD",1996,0.697
"2690","GRD",1997,0.923
"2691","GRD",1998,0.8
"2692","GRD",1999,0.8
"2693","GRD",2000,0.864
"2694","GRD",2001,0.899
"2695","GRD",2002,0.924
"2696","GRD",2003,0.977
"2697","GRD",2004,0.949
"2698","GRD",2005,0.998
"2699","GRD",2006,1.032
"2700","GRD",2007,1.096
"2701","GRD",2008,1.165
"2702","GRD",2009,1.131
"2703","GRD",2010,1.177
"2704","GRD",2011,1.129
"2705","GRD",2012,1.197
"2706","GRD",2013,1.35
"2707","GRD",2014,1.175
"2708","GRD",2015,1.188
"2709","GRD",2016,1.188
"2710","GUM",1980,15.547
"2711","GUM",1981,21.706
"2712","GUM",1982,17.013
"2713","GUM",1983,16.133
"2714","GUM",1984,5.573
"2715","GUM",1985,2.64
"2716","GUM",1986,4.506
"2717","GUM",1987,3.171
"2718","GUM",1988,3.281
"2719","GUM",1989,3.048
"2720","GUM",1990,7.652
"2721","GUM",1991,8.583
"2722","GUM",1992,10.32
"2723","GUM",1993,13.689
"2724","GUM",1994,19.932
"2725","GUM",1995,14.804
"2726","GUM",1996,13.124
"2727","GUM",1997,14.951
"2728","GUM",1998,12.359
"2729","GUM",1999,13.738
"2730","GUM",2000,13.994
"2731","GUM",2001,19.377
"2732","GUM",2002,13.468
"2733","GUM",2003,11.402
"2734","GUM",2004,13.255
"2735","GUM",2005,15.522
"2736","GUM",2006,16.37
"2737","GUM",2007,11.826
"2738","GUM",2008,7.446
"2739","GUM",2009,11.83
"2740","GUM",2010,10.545
"2741","GUM",2011,9.318
"2742","GUM",2012,9.977
"2743","GUM",2013,8.413
"2744","GUM",2014,8.144
"2745","GUM",2015,8.655
"2746","GUM",2016,9.073
"2747","GTM",1980,19.49
"2748","GTM",1981,16.375
"2749","GTM",1982,16.791
"2750","GTM",1983,18.278
"2751","GTM",1984,15.659
"2752","GTM",1985,17.625
"2753","GTM",1986,18.681
"2754","GTM",1987,18.819
"2755","GTM",1988,20.689
"2756","GTM",1989,21.54
"2757","GTM",1990,22.973
"2758","GTM",1991,22.284
"2759","GTM",1992,24.702
"2760","GTM",1993,26.422
"2761","GTM",1994,29.518
"2762","GTM",1995,31.591
"2763","GTM",1996,32.708
"2764","GTM",1997,35.503
"2765","GTM",1998,41.314
"2766","GTM",1999,44.103
"2767","GTM",2000,47.86
